Jackalope,Jackalope,Commonwealth,Leshavult,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Knoll the Troll,Knoll,Dominion,Leshavult,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Loubard,Loubard,Commonwealth,Leshavult,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Malachite Mystics,Klaus,Leshavult,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Malachite Mystics,"Raegan, Leshavult Priestess",Leshavult,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Malachite Mystics,"Gwendoline, Leshavult Priestess",Dominion,Leshavult,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Mama's Boys,Billy,Commonwealth,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Mama's Boys,Mama Gimble,Commonwealth,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Mama's Boys,Quarrel,Commonwealth,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Mushrooms and Mayhem,Seasick Stu,Dominion,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Mushrooms and Mayhem,Boom Boom McBoom,Dominion,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Mushrooms and Mayhem,Shabbaroon,Dominion,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Nanny,Nanny,Shades,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Nanny,(Urchin),Shades,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Nanny,(Pookie),Shades,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Nanny,(Sprog),Shades,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Never Ending Knights,Greymair,Shades,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Never Ending Knights,Negroli,Shades,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Never Ending Knights,Serif,Shades,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Outlanders,"Joanna, Nordic Princess",Commonwealth,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Outlanders,Muridae,Dominion,Commonwealth,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Outlanders,"Loci, Nodic Shipwright",Commonwealth,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Rags to Riches,Kaufman,Commonwealth,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Rags to Riches,"Natty, the Slum Thief",Commonwealth,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Rags to Riches,"Gertrude, the Faerie Hunter",Commonwealth,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Ribald the Troll,Ribald,Dominion,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Rule the Roost,The Goblin King,Dominion,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Rule the Roost,The Mortician,Dominion,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Rule the Roost,Herbert Growbottom,Dominion,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Rune Fated,Liv,Commonwealth,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Rune Fated,Bjørn,Commonwealth,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Rune Fated,Olim,Commonwealth,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Shadowglade,Silvertongue,Dominion,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Shadowglade,Butterfingers,Dominion,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Shadowglade,Wasp,Dominion,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Sir Hogswash,Sir Hogswash,Commonwealth,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Souls of the Deep,Brigid,Dominion,Shades,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Souls of the Deep,Commodore Delahaye,Dominion,Shades,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
Souls of the Deep,Chezapeaky,Dominion,Shades,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
The Barony,"Eric, the Squire",Commonwealth,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
The Barony,Baron von Fancyhat,Commonwealth,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
The Barony,Flintlock,Commonwealth,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
The Barony,Friar Flavius,Commonwealth,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The Cursed,Anya Bartol,Dominion,Leshavult,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The Cursed,(Strigya Anya),Dominion,Leshavult,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The Cursed,The Beast,Dominion,Leshavult,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The Cursed,Revenant,Dominion,Leshavult,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The Enclave,Fraya,Dominion,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The Enclave,Teetoe,Dominion,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The Enclave,The Fencer,Dominion,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The End is Nigh,Brother Daniel,Commonwealth,Leshavult,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The End is Nigh,"Kalista, Leshavult Priestess",,Leshavult,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The End is Nigh,"Kavanaugh, the Jongler",,Leshavult,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The Masquerade,The Duchess,Dominion,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The Masquerade,Creep,Dominion,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The Masquerade,Claudia Duvel,Dominion,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The Shady Bunch,Sen'ara,Shades,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The Shady Bunch,Morag,Leshavult,Shades,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
The Shady Bunch,Marley,Shades,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Tumbledown Street,Agatha Tavernfrau,Commonwealth,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Tumbledown Street,Fritz,Commonwealth,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Tumbledown Street,Quack,Commonwealth,,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Vespa,Vespa,Dominion,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Wild Things,Chubs,Leshavult,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Wild Things,Gloom,Leshavult,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Wild Things,Wendigo,Leshavult,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Wyrdwood,Snag,Leshavult,Shades,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Wyrdwood,Dranyer,Leshavult,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
Wyrdwood,Ruwt,Leshavult,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
